id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401760712_98388,401760712_8,401760712,8,91,Florida,SEC,0,James Madison,James Madison,Florida,Sun Belt,24,3,"{""minutes"": 2, ""seconds"": 42}",0,3,away 79,90,,,0,False,Punt,Mock Punt play #91,0.4218449987739483,2025-12-16T12:36:06.000Z
401760712_98389,401760712_8,401760712,8,92,James Madison,Sun Belt,35,Florida,James Madison,Florida,SEC,26,3,"{""minutes"": 13, ""seconds"": 8}",2,1,home 87,74,,,0,False,Punt,Mock Punt play #92,0.0016891005491423078,2025-12-03T11:37:11.000Z
401760712_98390,401760712_8,401760712,8,93,Florida,SEC,3,James Madison,James Madison,Florida,Sun Belt,13,3,"{""minutes"": 12, ""seconds"": 25}",1,3,away 45,76,1.0,3.0,-3,False,Run,Mock Run play #93,0.24682279139477592,2025-12-11T20:38:10.000Z
401760712_98391,401760712_8,401760712,8,94,Florida,SEC,14,James Madison,James Madison,Florida,Sun Belt,29,3,"{""minutes"": 13, ""seconds"": 21}",2,3,away 41,90,2.0,3.0,6,False,Pass,Mock Pass play #94,0.0038915790050118686,2025-12-07T19:30:14.000Z
401760712_98392,401760712_8,401760712,8,95,James Madison,Sun Belt,9,Florida,James Madison,Florida,SEC,1,3,"{""minutes"": 8, ""seconds"": 47}",2,0,home 10,29,4.0,9.0,11,False,Pass,Mock Pass play #95,-0.07244015069430358,2025-11-09T06:08:40.000Z
401760712_98393,401760712_9,401760712,9,96,Florida,SEC,17,James Madison,James Madison,Florida,Sun Belt,0,3,"{""minutes"": 1, ""seconds"": 9}",3,1,away 18,84,,,0,False,Kneel,Mock Kneel play #96,0.41701060359490294,2025-12-01T15:25:52.000Z
401760712_98394,401760712_9,401760712,9,97,James Madison,Sun Belt,19,Florida,James Madison,Florida,SEC,26,3,"{""minutes"": 13, ""seconds"": 1}",2,0,home 21,37,,,0,False,Pass,Mock Pass play #97,-0.21685765031455884,2025-12-06T17:36:26.000Z
401760712_98395,401760712_9,401760712,9,98,Florida,SEC,34,James Madison,James Madison,Florida,Sun Belt,10,3,"{""minutes"": 12, ""seconds"": 2}",3,2,away 39,31,1.0,8.0,9,False,Pass,Mock Pass play #98,-0.19673573705213973,2025-11-17T22:29:19.000Z
401760712_98396,401760712_9,401760712,9,99,Florida,SEC,5,James Madison,James Madison,Florida,Sun Belt,28,3,"{""minutes"": 9, ""seconds"": 49}",2,3,away 79,98,1.0,5.0,-5,False,Pass,Mock Pass play #99,-0.360951743284233,2025-12-11T02:05:57.000Z
401760712_98397,401760712_9,401760712,9,100,James Madison,Sun Belt,41,Florida,James Madison,Florida,SEC,32,3,"{""minutes"": 10, ""seconds"": 29}",1,0,home 81,68,,,0,False,Punt,Mock Punt play #100,0.21137218951901968,2025-12-12T08:29:55.000Z
401760712_98398,401760712_9,401760712,9,101,James Madison,Sun Belt,13,Florida,James Madison,Florida,SEC,23,3,"{""minutes"": 13, ""seconds"": 0}",0,3,home 89,51,3.0,1.0,-7,False,Run,Mock Run play #101,-0.14407893097609706,2025-11-21T20:39:38.000Z
401760712_98399,401760712_9,401760712,9,102,James Madison,Sun Belt,37,Florida,James Madison,Florida,SEC,17,3,"{""minutes"": 13, ""seconds"": 22}",3,1,home 62,98,1.0,4.0,6,False,Pass,Mock Pass play #102,0.14354771754318132,2025-11-05T17:45:30.000Z
401760712_98400,401760712_9,401760712,9,103,Florida,SEC,18,James Madison,James Madison,Florida,Sun Belt,0,3,"{""minutes"": 2, ""seconds"": 13}",2,2,away 55,53,3.0,1.0,14,False,Run,Mock Run play #103,0.4441676329737795,2025-12-06T11:42:32.000Z
401760712_98401,401760712_9,401760712,9,104,Florida,SEC,22,James Madison,James Madison,Florida,Sun Belt,10,3,"{""minutes"": 2, ""seconds"": 50}",0,2,away 79,25,,,0,False,Punt,Mock Punt play #104,0.6616250215339855,2025-11-02T14:54:12.000Z
401760712_98402,401760712_9,401760712,9,105,Florida,SEC,20,James Madison,James Madison,Florida,Sun Belt,2,3,"{""minutes"": 6, ""seconds"": 24}",3,1,away 69,85,,,0,False,Punt,Mock Punt play #105,0.6916481411315931,2025-12-09T16:07:06.000Z
401760712_98403,401760712_9,401760712,9,106,Florida,SEC,57,James Madison,James Madison,Florida,Sun Belt,20,3,"{""minutes"": 5, ""seconds"": 10}",3,2,away 18,29,3.0,5.0,11,False,Run,Mock Run play #106,0.2908099614771723,2025-12-12T03:09:06.000Z
401760712_98404,401760712_9,401760712,9,107,Florida,SEC,25,James Madison,James Madison,Florida,Sun Belt,14,3,"{""minutes"": 12, ""seconds"": 53}",3,3,away 18,70,,,0,False,Punt,Mock Punt play #107,-0.008568027864361222,2025-11-14T14:58:08.000Z
401760712_98405,401760712_10,401760712,10,108,James Madison,Sun Belt,13,Florida,James Madison,Florida,SEC,21,3,"{""minutes"": 12, ""seconds"": 3}",1,0,home 29,24,,,0,False,Kickoff,Mock Kickoff play #108,0.8195263554468147,2025-11-06T07:40:31.000Z
401760712_98406,401760712_10,401760712,10,109,James Madison,Sun Belt,8,Florida,James Madison,Florida,SEC,5,3,"{""minutes"": 13, ""seconds"": 57}",3,0,home 76,72,2.0,9.0,7,False,Pass,Mock Pass play #109,0.25036721276143686,2025-12-03T00:54:38.000Z
401760712_98407,401760712_10,401760712,10,110,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,0,3,"{""minutes"": 4, ""seconds"": 18}",3,2,home 48,48,1.0,2.0,1,False,Run,Mock Run play #110,-0.052307552181809866,2025-12-11T06:37:05.000Z
401760712_98408,401760712_10,401760712,10,111,James Madison,Sun Belt,58,Florida,James Madison,Florida,SEC,27,3,"{""minutes"": 7, ""seconds"": 10}",3,3,home 72,69,,,15,False,Pass,Mock Pass play #111,-0.228626502354984,2025-12-19T21:06:42.000Z
401760712_98409,401760712_10,401760712,10,112,Florida,SEC,6,James Madison,James Madison,Florida,Sun Belt,2,3,"{""minutes"": 4, ""seconds"": 46}",0,2,away 39,19,,,0,False,Field Goal,Mock Field Goal play #112,0.48800418331749323,2025-12-21T00:17:49.000Z
401760712_98410,401760712_10,401760712,10,113,Florida,SEC,38,James Madison,James Madison,Florida,Sun Belt,15,3,"{""minutes"": 3, ""seconds"": 58}",3,2,away 26,76,2.0,6.0,8,False,Pass,Mock Pass play #113,0.29322438761373326,2025-12-06T06:57:08.000Z
401760712_98411,401760712_10,401760712,10,114,James Madison,Sun Belt,8,Florida,James Madison,Florida,SEC,0,3,"{""minutes"": 4, ""seconds"": 15}",1,2,home 66,36,1.0,1.0,13,False,Run,Mock Run play #114,-0.2553067297925917,2025-11-12T00:24:32.000Z
401760712_98412,401760712_10,401760712,10,115,James Madison,Sun Belt,24,Florida,James Madison,Florida,SEC,18,3,"{""minutes"": 7, ""seconds"": 32}",1,1,home 24,64,2.0,6.0,-2,False,Pass,Mock Pass play #115,0.3437187050433658,2025-11-03T07:26:50.000Z
401760712_98413,401760712_10,401760712,10,116,Florida,SEC,29,James Madison,James Madison,Florida,Sun Belt,23,3,"{""minutes"": 6, ""seconds"": 17}",1,0,away 13,53,2.0,7.0,2,False,Pass,Mock Pass play #116,0.47500678544787006,2025-11-18T17:13:53.000Z
401760712_98414,401760712_10,401760712,10,117,Florida,SEC,4,James Madison,James Madison,Florida,Sun Belt,30,3,"{""minutes"": 14, ""seconds"": 43}",3,3,away 98,79,,,-9,False,Pass,Mock Pass play #117,-0.18122890099883368,2025-12-20T05:00:14.000Z
401760712_98415,401760712_10,401760712,10,118,James Madison,Sun Belt,1,Florida,James Madison,Florida,SEC,25,3,"{""minutes"": 2, ""seconds"": 22}",2,0,home 94,21,,,0,False,Punt,Mock Punt play #118,0.847401309290168,2025-11-08T00:03:41.000Z
401760712_98416,401760712_10,401760712,10,119,Florida,SEC,14,James Madison,James Madison,Florida,Sun Belt,0,3,"{""minutes"": 12, ""seconds"": 54}",0,2,away 91,5,3.0,1.0,16,False,Pass,Mock Pass play #119,-0.26524152381657895,2025-11-08T13:54:44.000Z
401760712_98417,401760712_11,401760712,11,120,James Madison,Sun Belt,36,Florida,James Madison,Florida,SEC,19,3,"{""minutes"": 10, ""seconds"": 49}",0,3,home 1,23,3.0,13.0,14,False,Pass,Mock Pass play #120,-0.12188648875241932,2025-11-18T02:27:50.000Z
401760712_98418,401760712_11,401760712,11,121,James Madison,Sun Belt,22,Florida,James Madison,Florida,SEC,15,3,"{""minutes"": 11, ""seconds"": 8}",3,0,home 22,14,2.0,7.0,8,False,Run,Mock Run play #121,-0.23273569572615382,2025-12-15T16:47:41.000Z
401760712_98419,401760712_11,401760712,11,122,James Madison,Sun Belt,33,Florida,James Madison,Florida,SEC,0,4,"{""minutes"": 5, ""seconds"": 34}",3,2,home 47,86,,,0,False,Punt,Mock Punt play #122,-0.18935471144407606,2025-12-09T04:46:20.000Z
401760712_98420,401760712_11,401760712,11,123,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,31,4,"{""minutes"": 14, ""seconds"": 59}",2,3,home 80,54,1.0,14.0,4,False,Pass,Mock Pass play #123,0.13492708103370407,2025-12-12T05:45:07.000Z
401760712_98421,401760712_11,401760712,11,124,Florida,SEC,21,James Madison,James Madison,Florida,Sun Belt,31,4,"{""minutes"": 13, ""seconds"": 49}",0,1,away 77,37,,,0,False,Kickoff,Mock Kickoff play #124,-0.025336535405646163,2025-11-04T04:08:50.000Z
401760712_98422,401760712_11,401760712,11,125,Florida,SEC,8,James Madison,James Madison,Florida,Sun Belt,0,4,"{""minutes"": 11, ""seconds"": 58}",1,0,away 63,47,2.0,1.0,9,False,Run,Mock Run play #125,0.2834565721029457,2025-12-16T15:24:40.000Z
401760712_98423,401760712_11,401760712,11,126,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,14,4,"{""minutes"": 15, ""seconds"": 53}",3,0,home 50,74,,,0,False,Timeout,Mock Timeout play #126,0.5458481297214303,2025-11-12T14:51:03.000Z
401760712_98424,401760712_11,401760712,11,127,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,0,4,"{""minutes"": 2, ""seconds"": 11}",0,2,home 49,35,1.0,4.0,6,False,Pass,Mock Pass play #127,-0.2875649882116005,2025-12-20T12:39:17.000Z
401760712_98425,401760712_11,401760712,11,128,James Madison,Sun Belt,36,Florida,James Madison,Florida,SEC,32,4,"{""minutes"": 11, ""seconds"": 43}",0,3,home 42,95,3.0,7.0,10,False,Pass,Mock Pass play #128,0.722111389751391,2025-11-06T00:50:51.000Z
401760712_98426,401760712_11,401760712,11,129,Florida,SEC,36,James Madison,James Madison,Florida,Sun Belt,0,4,"{""minutes"": 5, ""seconds"": 27}",3,3,away 26,53,,,0,False,Run,Mock Run play #129,0.0019546231193319284,2025-12-07T09:38:09.000Z
401760712_98427,401760712_11,401760712,11,130,Florida,SEC,21,James Madison,James Madison,Florida,Sun Belt,37,4,"{""minutes"": 13, ""seconds"": 43}",1,3,away 41,76,3.0,2.0,20,False,Pass,Mock Pass play #130,-0.454093381883618,2025-11-08T18:24:53.000Z
401760712_98428,401760712_11,401760712,11,131,James Madison,Sun Belt,34,Florida,James Madison,Florida,SEC,38,4,"{""minutes"": 11, ""seconds"": 57}",0,0,home 63,68,1.0,7.0,8,False,Pass,Mock Pass play #131,1.1105695654395724,2025-11-05T06:13:47.000Z
401760712_98429,401760712_12,401760712,12,132,Florida,SEC,28,James Madison,James Madison,Florida,Sun Belt,0,4,"{""minutes"": 10, ""seconds"": 10}",1,0,away 8,60,2.0,2.0,-9,False,Pass,Mock Pass play #132,0.42388580798175596,2025-12-04T14:24:47.000Z
401760712_98430,401760712_12,401760712,12,133,Florida,SEC,16,James Madison,James Madison,Florida,Sun Belt,21,4,"{""minutes"": 1, ""seconds"": 37}",0,2,away 12,9,3.0,1.0,22,False,Pass,Mock Pass play #133,-0.1379773909877942,2025-11-07T02:04:02.000Z
401760712_98431,401760712_12,401760712,12,134,James Madison,Sun Belt,35,Florida,James Madison,Florida,SEC,8,4,"{""minutes"": 8, ""seconds"": 26}",2,3,home 14,46,2.0,6.0,3,False,Run,Mock Run play #134,0.8075803744468517,2025-12-05T07:43:22.000Z
401760712_98432,401760712_12,401760712,12,135,Florida,SEC,29,James Madison,James Madison,Florida,Sun Belt,9,4,"{""minutes"": 4, ""seconds"": 8}",1,1,away 57,51,4.0,11.0,4,False,Run,Mock Run play #135,0.993569252330607,2025-12-10T19:31:11.000Z
401760712_98433,401760712_12,401760712,12,136,Florida,SEC,12,James Madison,James Madison,Florida,Sun Belt,11,4,"{""minutes"": 5, ""seconds"": 16}",1,3,away 57,72,2.0,8.0,0,False,Pass,Mock Pass play #136,0.917633535614838,2025-11-23T11:29:55.000Z
401760712_98434,401760712_12,401760712,12,137,James Madison,Sun Belt,15,Florida,James Madison,Florida,SEC,0,4,"{""minutes"": 15, ""seconds"": 22}",0,3,home 88,88,,,0,False,Punt,Mock Punt play #137,0.160022455101695,2025-11-14T05:39:29.000Z
401760712_98435,401760712_12,401760712,12,138,Florida,SEC,33,James Madison,James Madison,Florida,Sun Belt,34,4,"{""minutes"": 4, ""seconds"": 10}",0,0,away 13,40,1.0,8.0,-7,False,Run,Mock Run play #138,0.08251084940074147,2025-12-22T18:39:57.000Z
401760712_98436,401760712_12,401760712,12,139,James Madison,Sun Belt,12,Florida,James Madison,Florida,SEC,0,4,"{""minutes"": 2, ""seconds"": 40}",1,2,home 35,32,1.0,1.0,8,False,Pass,Mock Pass play #139,-0.16212615015448678,2025-12-07T01:32:28.000Z
401760712_98437,401760712_12,401760712,12,140,James Madison,Sun Belt,26,Florida,James Madison,Florida,SEC,39,4,"{""minutes"": 8, ""seconds"": 40}",2,1,home 17,95,2.0,10.0,-13,False,Pass,Mock Pass play #140,-0.21868631489756596,2025-11-19T06:27:27.000Z
401760712_98438,401760712_12,401760712,12,141,James Madison,Sun Belt,11,Florida,James Madison,Florida,SEC,24,4,"{""minutes"": 10, ""seconds"": 49}",1,1,home 17,74,1.0,3.0,-4,False,Pass,Mock Pass play #141,0.16940350238322485,2025-11-16T17:17:47.000Z
401760712_98439,401760712_12,401760712,12,142,Florida,SEC,17,James Madison,James Madison,Florida,Sun Belt,13,4,"{""minutes"": 12, ""seconds"": 14}",0,0,away 97,55,,,0,False,Timeout,Mock Timeout play #142,-0.2879309972782705,2025-12-10T21:37:34.000Z
401760713_98440,401760713_1,401760713,1,0,Kentucky,SEC,30,Nevada,Nevada,Kentucky,Mountain West,23,1,"{""minutes"": 14, ""seconds"": 3}",3,2,away 33,90,,,-7,False,Run,Mock Run play #0,0.37436002929702117,2025-12-09T09:39:19.000Z
401760713_98441,401760713_1,401760713,1,1,Nevada,Mountain West,14,Kentucky,Nevada,Kentucky,SEC,44,1,"{""minutes"": 7, ""seconds"": 54}",0,1,home 20,44,,,-10,False,Pass,Mock Pass play #1,0.22120521030828263,2025-12-20T21:09:49.000Z
401760713_98442,401760713_1,401760713,1,2,Nevada,Mountain West,8,Kentucky,Nevada,Kentucky,SEC,20,1,"{""minutes"": 13, ""seconds"": 1}",0,2,home 12,32,1.0,6.0,-2,False,Run,Mock Run play #2,0.0923197689640193,2025-11-06T08:06:24.000Z
401760713_98443,401760713_1,401760713,1,3,Nevada,Mountain West,15,Kentucky,Nevada,Kentucky,SEC,5,1,"{""minutes"": 7, ""seconds"": 8}",2,0,home 63,19,1.0,4.0,1,False,Run,Mock Run play #3,-1.5997241915308995,2025-12-02T06:21:33.000Z
401760713_98444,401760713_1,401760713,1,4,Kentucky,SEC,13,Nevada,Nevada,Kentucky,Mountain West,33,1,"{""minutes"": 10, ""seconds"": 3}",2,3,away 37,15,2.0,5.0,22,False,Run,Mock Run play #4,0.5884067938693892,2025-12-12T21:42:38.000Z
401760713_98445,401760713_1,401760713,1,5,Kentucky,SEC,8,Nevada,Nevada,Kentucky,Mountain West,14,1,"{""minutes"": 13, ""seconds"": 11}",1,3,away 31,88,2.0,10.0,12,False,Run,Mock Run play #5,0.4876304416250321,2025-12-23T22:56:22.000Z
401760713_98446,401760713_1,401760713,1,6,Nevada,Mountain West,14,Kentucky,Nevada,Kentucky,SEC,39,1,"{""minutes"": 1, ""seconds"": 39}",0,0,home 23,77,,,0,False,Timeout,Mock Timeout play #6,0.15366634246122965,2025-12-07T06:39:15.000Z
401760713_98447,401760713_1,401760713,1,7,Kentucky,SEC,0,Nevada,Nevada,Kentucky,Mountain West,20,1,"{""minutes"": 8, ""seconds"": 15}",3,1,away 47,56,2.0,9.0,6,False,Run,Mock Run play #7,-0.1005885066968157,2025-11-05T05:30:10.000Z
401760713_98448,401760713_1,401760713,1,8,Nevada,Mountain West,18,Kentucky,Nevada,Kentucky,SEC,31,1,"{""minutes"": 13, ""seconds"": 26}",3,1,home 24,76,2.0,1.0,6,False,Pass,Mock Pass play #8,0.062180681542141944,2025-11-12T12:16:28.000Z
401760713_98449,401760713_1,401760713,1,9,Kentucky,SEC,23,Nevada,Nevada,Kentucky,Mountain West,26,1,"{""minutes"": 13, ""seconds"": 40}",2,1,away 50,45,1.0,4.0,1,False,Run,Mock Run play #9,-0.17271198085173434,2025-11-12T15:13:06.000Z
401760713_98450,401760713_1,401760713,1,10,Kentucky,SEC,47,Nevada,Nevada,Kentucky,Mountain West,38,1,"{""minutes"": 11, ""seconds"": 6}",0,2,away 3,71,1.0,1.0,2,False,Run,Mock Run play #10,-0.5859337674973225,2025-12-08T13:48:20.000Z
401760713_98451,401760713_1,401760713,1,11,Nevada,Mountain West,0,Kentucky,Nevada,Kentucky,SEC,0,1,"{""minutes"": 6, ""seconds"": 15}",1,0,home 16,47,3.0,9.0,-1,False,Pass,Mock Pass play #11,-0.5645092485597889,2025-11-01T08:03:05.000Z
401760713_98452,401760713_2,401760713,2,12,Kentucky,SEC,40,Nevada,Nevada,Kentucky,Mountain West,43,1,"{""minutes"": 8, ""seconds"": 48}",2,2,away 13,94,,,0,False,Field Goal,Mock Field Goal play #12,-0.4261892243482543,2025-11-06T09:21:42.000Z
401760713_98453,401760713_2,401760713,2,13,Nevada,Mountain West,40,Kentucky,Nevada,Kentucky,SEC,0,1,"{""minutes"": 5, ""seconds"": 38}",0,0,home 54,32,2.0,6.0,3,False,Pass,Mock Pass play #13,-0.008704027870887693,2025-12-08T14:25:17.000Z
401760713_98454,401760713_2,401760713,2,14,Nevada,Mountain West,18,Kentucky,Nevada,Kentucky,SEC,0,1,"{""minutes"": 12, ""seconds"": 10}",2,0,home 49,88,1.0,8.0,-10,False,Run,Mock Run play #14,-0.3175532527102546,2025-11-05T15:50:50.000Z
401760713_98455,401760713_2,401760713,2,15,Nevada,Mountain West,22,Kentucky,Nevada,Kentucky,SEC,22,1,"{""minutes"": 12, ""seconds"": 3}",2,1,home 95,32,3.0,1.0,7,False,Run,Mock Run play #15,-0.903849246829984,2025-12-08T19:30:49.000Z
401760713_98456,401760713_2,401760713,2,16,Kentucky,SEC,50,Nevada,Nevada,Kentucky,Mountain West,0,1,"{""minutes"": 3, ""seconds"": 33}",1,0,away 74,11,2.0,6.0,-1,False,Pass,Mock Pass play #16,0.2632493299703602,2025-12-09T17:36:09.000Z
401760713_98457,401760713_2,401760713,2,17,Kentucky,SEC,22,Nevada,Nevada,Kentucky,Mountain West,0,1,"{""minutes"": 9, ""seconds"": 12}",2,2,away 86,47,1.0,10.0,-1,False,Run,Mock Run play #17,0.9246326172898416,2025-12-17T16:12:05.000Z
401760713_98458,401760713_2,401760713,2,18,Nevada,Mountain West,41,Kentucky,Nevada,Kentucky,SEC,9,1,"{""minutes"": 6, ""seconds"": 8}",0,0,home 59,8,3.0,18.0,10,False,Pass,Mock Pass play #18,0.4209372587739782,2025-11-15T18:43:12.000Z
401760713_98459,401760713_2,401760713,2,19,Nevada,Mountain West,48,Kentucky,Nevada,Kentucky,SEC,0,1,"{""minutes"": 2, ""seconds"": 59}",1,0,home 92,23,2.0,5.0,7,False,Pass,Mock Pass play #19,0.16213709411926586,2025-11-05T13:49:04.000Z
401760713_98460,401760713_2,401760713,2,20,Nevada,Mountain West,45,Kentucky,Nevada,Kentucky,SEC,10,1,"{""minutes"": 15, ""seconds"": 9}",1,3,home 5,31,1.0,3.0,16,False,Run,Mock Run play #20,-0.6995386493315807,2025-12-16T21:52:33.000Z
401760713_98461,401760713_2,401760713,2,21,Kentucky,SEC,52,Nevada,Nevada,Kentucky,Mountain West,5,1,"{""minutes"": 6, ""seconds"": 3}",2,1,away 4,90,,,0,False,Kickoff,Mock Kickoff play #21,-0.32338306036218284,2025-12-20T04:24:01.000Z
401760713_98462,401760713_2,401760713,2,22,Kentucky,SEC,23,Nevada,Nevada,Kentucky,Mountain West,18,1,"{""minutes"": 11, ""seconds"": 45}",1,2,away 23,93,3.0,13.0,0,False,Pass,Mock Pass play #22,-0.23121813543561037,2025-12-10T12:58:04.000Z
401760713_98463,401760713_2,401760713,2,23,Nevada,Mountain West,39,Kentucky,Nevada,Kentucky,SEC,0,1,"{""minutes"": 12, ""seconds"": 1}",0,1,home 57,6,,,0,False,Kickoff,Mock Kickoff play #23,-0.1766601950989431,2025-12-19T14:57:16.000Z
401760713_98464,401760713_3,401760713,3,24,Nevada,Mountain West,19,Kentucky,Nevada,Kentucky,SEC,26,1,"{""minutes"": 2, ""seconds"": 42}",2,2,home 56,24,3.0,10.0,-6,False,Run,Mock Run play #24,0.6725415181107604,2025-11-13T12:20:10.000Z
401760713_98465,401760713_3,401760713,3,25,Kentucky,SEC,9,Nevada,Nevada,Kentucky,Mountain West,18,1,"{""minutes"": 13, ""seconds"": 2}",0,2,away 31,78,1.0,3.0,11,False,Pass,Mock Pass play #25,-0.16740090133075225,2025-11-04T10:40:45.000Z
401760713_98466,401760713_3,401760713,3,26,Nevada,Mountain West,43,Kentucky,Nevada,Kentucky,SEC,33,1,"{""minutes"": 11, ""seconds"": 13}",0,3,home 91,79,,,16,False,Run,Mock Run play #26,-0.24673236240565585,2025-11-10T14:28:55.000Z
401760713_98467,401760713_3,401760713,3,27,Kentucky,SEC,29,Nevada,Nevada,Kentucky,Mountain West,0,1,"{""minutes"": 1, ""seconds"": 32}",2,1,away 49,75,,,0,False,Punt,Mock Punt play #27,0.3308417009779526,2025-12-02T03:13:28.000Z
401760713_98468,401760713_3,401760713,3,28,Kentucky,SEC,31,Nevada,Nevada,Kentucky,Mountain West,13,1,"{""minutes"": 5, ""seconds"": 16}",2,1,away 39,60,3.0,7.0,-7,False,Run,Mock Run play #28,0.2941960854197586,2025-11-09T13:50:56.000Z
401760713_98469,401760713_3,401760713,3,29,Kentucky,SEC,53,Nevada,Nevada,Kentucky,Mountain West,26,1,"{""minutes"": 6, ""seconds"": 32}",3,2,away 32,65,2.0,7.0,8,False,Pass,Mock Pass play #29,0.5448318453171069,2025-12-01T05:52:06.000Z
401760713_98470,401760713_3,401760713,3,30,Kentucky,SEC,30,Nevada,Nevada,Kentucky,Mountain West,19,2,"{""minutes"": 8, ""seconds"": 59}",0,3,away 17,18,,,0,False,Timeout,Mock Timeout play #30,0.8042759979697808,2025-11-19T14:22:07.000Z
401760713_98471,401760713_3,401760713,3,31,Kentucky,SEC,9,Nevada,Nevada,Kentucky,Mountain West,22,2,"{""minutes"": 11, ""seconds"": 41}",1,1,away 98,24,1.0,9.0,-8,False,Pass,Mock Pass play #31,0.44497951030600535,2025-12-02T15:45:43.000Z
401760713_98472,401760713_3,401760713,3,32,Nevada,Mountain West,17,Kentucky,Nevada,Kentucky,SEC,5,2,"{""minutes"": 10, ""seconds"": 51}",3,1,home 33,35,2.0,2.0,-4,False,Pass,Mock Pass play #32,-0.1309880154282596,2025-12-22T11:00:35.000Z
401760713_98473,401760713_3,401760713,3,33,Kentucky,SEC,23,Nevada,Nevada,Kentucky,Mountain West,19,2,"{""minutes"": 4, ""seconds"": 23}",0,0,away 54,82,,,6,False,Run,Mock Run play #33,-0.304886989861711,2025-12-01T03:18:18.000Z
